frame,object_id,ground_truth,always_label,always_correct,always_invoked,fixed_label,fixed_correct,fixed_invoked,drift_label,drift_correct,drift_invoked,drift_agrees_with_always
52,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
53,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
54,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
55,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
56,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
57,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
58,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
59,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
60,0,PEN,PEN,True,True,PEN,True,True,PEN,True,False,True
61,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
62,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
63,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
64,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
65,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
66,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
67,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
68,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
69,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
70,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
71,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
72,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
73,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
74,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
75,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
76,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
77,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
78,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
79,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
80,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
81,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
82,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
83,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
84,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
85,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
86,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
87,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
88,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
89,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
90,0,PEN,PEN,True,True,PEN,True,True,PEN,True,False,True
91,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
92,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
93,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
94,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
95,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
96,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
97,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
98,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
99,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
100,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
101,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
102,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
103,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
104,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
105,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
106,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
107,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
108,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
109,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
110,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
111,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
112,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
113,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
114,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
115,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
116,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
117,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
118,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
119,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
120,0,PEN,PEN,True,True,PEN,True,True,PEN,True,False,True
121,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
122,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
123,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
124,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
125,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
126,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
127,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
128,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
129,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
130,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
131,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
132,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
133,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
134,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
135,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
136,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
137,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
138,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
139,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
140,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
141,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
142,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
143,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
144,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
145,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
146,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
147,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
148,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
149,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
150,0,PEN,PEN,True,True,PEN,True,True,PEN,True,False,True
151,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
152,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
153,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
154,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
155,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
156,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
157,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
158,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
159,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
160,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
161,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
162,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
163,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
164,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
165,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
166,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
167,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
168,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
169,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
170,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
171,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
172,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
173,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
174,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
175,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
176,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
177,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
178,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
179,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
180,0,PEN,PEN,True,True,PEN,True,True,PEN,True,False,True
181,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
182,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
183,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
184,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
185,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
186,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
187,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
188,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
189,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
190,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
191,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
192,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
193,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
194,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
195,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
196,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
197,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
198,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
199,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
200,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
201,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
202,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
203,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
204,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
205,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
206,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
207,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
208,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
209,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
210,0,PEN,PEN,True,True,PEN,True,True,PEN,True,False,True
211,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
212,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
213,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
214,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
215,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
216,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
217,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
218,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
219,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
220,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
221,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
222,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
223,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
224,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
225,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
226,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
227,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
228,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
229,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
230,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
231,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
232,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
233,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
234,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
235,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
236,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
237,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
238,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
239,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
240,0,PEN,PEN,True,True,PEN,True,True,PEN,True,False,True
241,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
242,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
243,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
244,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
245,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
246,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
247,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
248,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
249,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
250,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
251,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
252,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
253,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
254,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
255,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
256,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
257,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
258,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
259,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
260,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
261,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
262,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
263,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
264,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
265,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
266,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
267,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
268,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
269,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
270,0,PEN,PEN,True,True,PEN,True,True,PEN,True,False,True
271,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
272,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
273,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
274,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
275,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
276,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
277,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
278,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
279,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
280,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
281,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
282,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
283,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
284,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
285,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
286,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
287,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
288,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
289,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
290,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
291,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
292,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
293,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
294,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
295,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
296,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
297,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
298,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
299,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
300,0,PEN,PEN,True,True,PEN,True,True,PEN,True,False,True
301,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
302,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
303,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
304,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
305,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
306,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
307,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
308,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
309,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
310,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
311,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
312,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
313,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
314,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
315,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
316,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
317,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
318,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
319,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
320,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
321,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
322,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
323,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
324,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
325,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
326,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
327,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
328,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
329,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
330,0,PEN,PEN,True,True,PEN,True,True,PEN,True,False,True
331,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
332,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
333,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
334,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
335,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
336,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
337,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
338,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
339,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
340,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
341,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
342,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
343,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
344,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
345,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
346,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
347,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
348,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
349,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
350,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
351,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
352,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
353,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
354,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
355,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
356,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
357,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
358,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
359,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
360,0,PEN,PEN,True,True,PEN,True,True,PEN,True,False,True
361,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
362,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
363,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
364,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
365,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
366,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
367,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
368,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
369,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
370,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
371,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
372,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
373,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
374,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
375,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
376,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
377,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
378,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
379,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
380,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
381,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
382,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
383,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
384,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
385,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
386,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
387,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
388,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
389,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
390,0,PEN,PEN,True,True,PEN,True,True,PEN,True,False,True
391,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
392,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
393,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
394,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
395,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
396,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
397,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
398,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
399,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
400,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
401,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
402,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
403,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
404,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
405,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
406,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
407,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
